"recipe_id","ingredient_id","measure"
"6462a8f74c3d0ddd288980ca","640c2dd963a319ea671e376c","1 tbs"
"6462a8f74c3d0ddd288980ad","640c2dd963a319ea671e385c","6 chopped"
"6462a8f74c3d0ddd288980ad","640c2dd963a319ea671e367e","150g"
"6462a8f74c3d0ddd288980ad","640c2dd963a319ea671e385d","120g"
"6462a8f74c3d0ddd288980ad","640c2dd963a319ea671e37dd","150g"
"6462a8f74c3d0ddd288980ab","640c2dd963a319ea671e3748","300g"
"6462a8f74c3d0ddd288980ab","640c2dd963a319ea671e3743",Dusting
"6462a8f74c3d0ddd288980ab","640c2dd963a319ea671e380d","6"
"6462a8f74c3d0ddd288980ab","640c2dd963a319ea671e3687","100g "
"6462a8f74c3d0ddd288980ab","640c2dd963a319ea671e367e","85g"
"6462a8f74c3d0ddd288980ab","640c2dd963a319ea671e36b5",to serve
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e371d","225g"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e378f","175ml Boiling"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e3786","1 tsp"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e3762","175g"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e3670","1 tsp"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e36ca","2"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e367e","85g"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e36be","140g"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e3673","2 tbsp"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e371f","100ml"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e3701","1 scoop"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e3725","175g"
"6462a8f74c3d0ddd28897fd5","640c2dd963a319ea671e36c3","225ml"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e37ae","2 quartered"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e3776","4 tbsp"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e36e3","4 cloves"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e36e8",Thumb sized peeled and very finely grated
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e371a","2 tbsp"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e3733","2 tsp"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e36a6","1"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e3683","6 bashed to break shells"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e366a","2"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e370b","1kg cubed"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e36f0","150ml"
"6462a8f74c3d0ddd28897fdf","640c2dd963a319ea671e36af",Garnish chopped
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e3685","12"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e3708",½ tbsp
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36b9",½ tbsp
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e372e","3 sliced thinly"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36ea","2 tsp"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36e3","4 whole"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e3722",Leaves
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36a4",Leaves
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e375a",½ tsp dissolved in ½ cup warm milk
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36e7","2 tbsp"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e3669","2 Cups"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36e1",½ cup
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e366a",½
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36a5","1 thin piece"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e36a7","3"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e3683","2"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e370b","1 lb"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e374d","1 tsp"
"6462a8f74c3d0ddd28897fd3","640c2dd963a319ea671e3671","1 tbsp"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e372c","1½ tbsp"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3664","3 rashers (100g) chopped dry-cured"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3765","12 small"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3695","2 (460g)"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3697","4 (650g)"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3694","2 (280g)"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e36e3","3 finely chopped"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3677","3 tbsp"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3751","600ml"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3696","150ml"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e377e","2 tsp"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e377c","3 sprigs"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e37cb","2 sprigs"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e366b","2"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3738",garnish
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3692","250g"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e3743","2 tbsp"
"6462a8f74c3d0ddd28897fe9","640c2dd963a319ea671e367e","1 tsp"
"6462a8f74c3d0ddd28897fda","640c2dd963a319ea671e37c0","350g"
"6462a8f74c3d0ddd28897fda","640c2dd963a319ea671e36e3","3 parts "
"6462a8f74c3d0ddd28897fda","640c2dd963a319ea671e372c","3 tbs"
"6462a8f74c3d0ddd28897fda","640c2dd963a319ea671e37b5","350g"
"6462a8f74c3d0ddd28897fda","640c2dd963a319ea671e375b",Small bunch
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e36b8","2 tsp"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e37bb","1 tbs"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e374e","2 finely chopped"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e36e4","6"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e36f2","3 finely chopped"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e374f","1 finely chopped "
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e372a","1 tsp "
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e36af","2 tsp"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e370d","1kg"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e373f","1 tsp "
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e3743","340g"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e375e",½ tsp
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e371f","90 ml "
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e3800","150g"
"6462a8f74c3d0ddd28897fef","640c2dd963a319ea671e36c9",Beaten
"6462a8f74c3d0ddd28897fe2","640c2dd963a319ea671e369e","2 cups"
"6462a8f74c3d0ddd28897fe2","640c2dd963a319ea671e36fc","2 tbs"
"6462a8f74c3d0ddd28897fe2","640c2dd963a319ea671e36ae","1 – 14-ounce can"
"6462a8f74c3d0ddd28897fe2","640c2dd963a319ea671e3786","1 tsp"
"6462a8f74c3d0ddd28897fe2","640c2dd963a319ea671e3790","1-⅓ cups"
"6462a8f74c3d0ddd28897fe2","640c2dd963a319ea671e3721","1-½ cups"
"6462a8f74c3d0ddd28897fd9","640c2dd963a319ea671e37d4","1 large"
"6462a8f74c3d0ddd28897fd9","640c2dd963a319ea671e36ca","2 medium"
"6462a8f74c3d0ddd28897fd9","640c2dd963a319ea671e3665",pinch
"6462a8f74c3d0ddd28897fd9","640c2dd963a319ea671e3786",spinkling
"6462a8f74c3d0ddd28897fd9","640c2dd963a319ea671e372b","1 tsp "
"6462a8f74c3d0ddd28897fd9","640c2dd963a319ea671e37d8","25g"
"6462a8f74c3d0ddd28897fd9","640c2dd963a319ea671e37d5","125g"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e372e","2"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e372c","1tbsp"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e36e3","1 clove"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e370f","500g"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e3726","90g"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e36c4","1tsp"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e377f","400g can"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e36ff","300ml"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e377e","1tbsp"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e3798","1tbsp"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e376e","350g"
"6462a8f74c3d0ddd28897fbe","640c2dd963a319ea671e3735",Topping
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e365e","1.5 pounds sliced"
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e3756","1 package thin"
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e36c7","4-6"
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e368c","3 tablespoons minced"
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e36e3","1.5 tablespoons minced garlic"
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e3774",¼ cup
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e36d4","1 tablespoon"
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e376c",½ tablespoon thick
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e373f",½ tablespoon
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e372c","3 tablespoons"
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e36b7",Sliced
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e3722",Leaves
"6462a8f74c3d0ddd28898022","640c2dd963a319ea671e373b",Crushed
"6462a8f74c3d0ddd28898026","640c2dd963a319ea671e3773","500g"
"6462a8f74c3d0ddd28898026","640c2dd963a319ea671e36c3","400ml"
"6462a8f74c3d0ddd28898026","640c2dd963a319ea671e371e","3 x 7.5cm"
"6462a8f74c3d0ddd28898026","640c2dd963a319ea671e36e9","1 tbsp"
"6462a8f74c3d0ddd28898026","640c2dd963a319ea671e3722",sprigs of fresh
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e372c","2 tblsp "
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e37ae","1 finely sliced"
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e3684","2 chopped"
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e37bd","500g"
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e36e3","2 cloves minced"
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e36b8",½ tsp
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e36e8",½ tsp
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e375a",¼ tsp
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e36a5","1 tsp "
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e36fd","1 tblsp "
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e37bf","100g "
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e378b","1"
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e37c0","1 medium chopped"
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e37c1",Steamed
"6462a8f74c3d0ddd28898020","640c2dd963a319ea671e3738",Chopped
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e3726","30g"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e37e9","240g"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e368c","3"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e36e3","3 cloves"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e37cb","3 sprigs"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e37ea","500g"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e376c","2 tblsp "
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e3794","125ml "
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e370e","350g"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e3679","4 tbsp"
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e375b","1/2 handful "
"6462a8f74c3d0ddd28897ff1","640c2dd963a319ea671e37eb",to serve
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e37e0","375g"
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e36ca","2 large"
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e3725","175g"
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e3806","100g "
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e3786","1 tsp "
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e367e","50g"
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e3823","4 tsp"
"6462a8f74c3d0ddd28898042","640c2dd963a319ea671e37d7","50g"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e3746","600g"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e37e7","1 chopped"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e3684","1 chopped"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e37e6","1 chopped"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e3662","1 small"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e37ae","1 Large Chopped"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e37be","800g"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e36e6","1 tbs"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e377e","1 tbs"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e372c","80 ml "
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e377c",Sprinking
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e3794","250ml"
"6462a8f74c3d0ddd28898064","640c2dd963a319ea671e373f",Pinch
"6462a8f74c3d0ddd28897fc5","640c2dd963a319ea671e3760","8"
"6462a8f74c3d0ddd28897fc5","640c2dd963a319ea671e3789","3 tbsp"
"6462a8f74c3d0ddd28897fc5","640c2dd963a319ea671e3743","100g"
"6462a8f74c3d0ddd28897fc5","640c2dd963a319ea671e36ca","2 medium"
"6462a8f74c3d0ddd28897fc5","640c2dd963a319ea671e36fe","1 tbsp grated"
"6462a8f74c3d0ddd28897fc5","640c2dd963a319ea671e371f","225ml"
"6462a8f74c3d0ddd28897fc5","640c2dd963a319ea671e3691","200g"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3814","50g"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3676","2 large"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3869","200g"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e372a","1 whole"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3806","1kg"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3743","140g"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3679","100g "
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3725","100g "
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e36ca","3 Large"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e3677","2 tbs"
"6462a8f74c3d0ddd2889803d","640c2dd963a319ea671e367e","250g"
"6462a8f74c3d0ddd28897fd0","640c2dd963a319ea671e37ef","400g"
"6462a8f74c3d0ddd28897fd0","640c2dd963a319ea671e37f0","1 can "
"6462a8f74c3d0ddd28897fd0","640c2dd963a319ea671e36a1","1 can "
"6462a8f74c3d0ddd28897fd0","640c2dd963a319ea671e37f1","1 Packet"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e372c","3 tbsp"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e372e","2 chopped"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e368a","2 sticks"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e3684","300g"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e3746","500g"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e366a","4"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e377e","5 tblsp "
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e3774","2 tblsp "
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e3793","2 tblsp "
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e36a1","1½ kg"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e37ba","500g"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e378b","3"
"6462a8f74c3d0ddd28898079","640c2dd963a319ea671e3795","400ml"
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e3746","3 Medium"
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e372c","1 tbs"
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e3664","2 strips"
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e36e4",Minced
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e37d9","1 tbs"
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e3738",Garnish
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e375e",Pinch
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e373f",Pinch
"6462a8f74c3d0ddd2889807d","640c2dd963a319ea671e3860",To taste
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e3693","4 pounded to 1cm thickness"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e3743","2 tablespoons"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e3820","1 beaten"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e3679","100g fine"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e3789","230ml frying"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e3776","2 tablespoons"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e372e","2 sliced"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e36e3","5 chopped cloves"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e36ba","4 teaspoons"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e3696","600ml"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e36fd","2 teaspoons"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e376c","4 teaspoons"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e366a","1"
"6462a8f74c3d0ddd28897fe8","640c2dd963a319ea671e36e2","1 teaspoon"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e3768","650g/1lb 8 oz"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e36fb","1 tsp"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e372c","2 tsp"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e3711",juice of half
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e3770","4"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e3758","150g/6oz"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e36d3","80g/3oz"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e3722","20 chopped"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e3740","2 tablespoons"
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e375e",Pinch
"6462a8f74c3d0ddd28897ff3","640c2dd963a319ea671e373f",Pinch
"6462a8f74c3d0ddd28898083","640c2dd963a319ea671e3891","800g"
"6462a8f74c3d0ddd28898083","640c2dd963a319ea671e37ae","1 chopped"
"6462a8f74c3d0ddd28898083","640c2dd963a319ea671e365d","300g"
"6462a8f74c3d0ddd28898083","640c2dd963a319ea671e375e","1 tsp "
"6462a8f74c3d0ddd28898083","640c2dd963a319ea671e378f","1 Litre"
"6462a8f74c3d0ddd28898083","640c2dd963a319ea671e36e4","1"
"6462a8f74c3d0ddd28898083","640c2dd963a319ea671e372c","1/2 cup "
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e365e","1lb"
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e36e4","3 chopped"
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e36e8","1 tsp "
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e376c","1 tbs"
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e37f8","1 tsp "
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e3684","3 finely chopped"
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e368a","3 finely chopped"
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e3770","6 chopped"
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e384c","1 Packet"
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e372b",Fry
"6462a8f74c3d0ddd28898096","640c2dd963a319ea671e378f",Bottle
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e372c","2 tbs"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e367e","25g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e365d","750g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e3743","2 tblsp "
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e36e3","2 cloves minced"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e372e","175g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e368a","150g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e3684","150g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e3710","2 chopped"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e37fc","200g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e3751","150ml"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e366f","500g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e366a","2"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e377c","3 tbs"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e3738","3 tblsp chopped"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e3665","1 tsp "
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e37fb","60g"
"6462a8f74c3d0ddd28898009","640c2dd963a319ea671e378f",Splash
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e377f","4"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e372c","2 tbs"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e37ae","1 Diced"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e374f","1 sliced"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e37e6","1 sliced"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e36e3","3 Cloves Crushed"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e36b8","1 tsp "
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e3733","1 tsp "
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e375e","3/4 teaspoon"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e3699","1/2 teaspoon"
"6462a8f74c3d0ddd28898098","640c2dd963a319ea671e36ca","4"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e367e","25g/1oz"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e3678","8 thin slices"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e3775","50g/2oz"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e36a5","2 tsp"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e371f","350ml/12fl"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e36c3","50ml/2fl oz"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e36ca","2 free-range"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e3774","25g/1oz"
"6462a8f74c3d0ddd28898011","640c2dd963a319ea671e372a","grated, to taste"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e367e","2 tablespoons"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e372c","3 tablespoons"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e365b","5 boneless"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e375e","1 teaspoon"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e3771","1 cut into 1/2-inch cubes"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e367a","1 Head chopped"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e3726","8-ounce sliced"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e373f","1 red"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e37ae","1 chopped"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e36e3","3 cloves"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e3750","1/2 teaspoon"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e3794","1/2 cup"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e371f","1/2 cup"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e36fc","1/2 cup"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e3736","1 cup grated"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e3675","16 ounces"
"6462a8f74c3d0ddd28898018","640c2dd963a319ea671e3738",chopped
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e37ee","1 cup "
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e37ae","1 large"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e3684","1 large"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e377e","1 tbs"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e36b8","2 tsp"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e3733","1 tsp "
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e3722","1/2 tsp"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e377c","1/2 tsp"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e3672","1/4 tsp"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e3750","1/4 tsp"
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e378a","4 cups "
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e378f","1 cup "
"6462a8f74c3d0ddd288980bd","640c2dd963a319ea671e3761",Pinch
"6462a8f74c3d0ddd28898058","640c2dd963a319ea671e376b","1/4 cup"
"6462a8f74c3d0ddd28898058","640c2dd963a319ea671e369f","2 tbs"
"6462a8f74c3d0ddd28898058","640c2dd963a319ea671e36c4","1/2 tbs"
